n_mutations,group_1,group_2,n_pairs,RR,variant
9,Whitman County,Okanogan County,0,0,Delta
9,Yakima County,Okanogan County,6,1.6055696202531646,Delta
9,Adams County,Pierce County,12,0.7456085655802236,Delta
9,Asotin County,Pierce County,0,0,Delta
9,Benton County,Pierce County,46,0.8035152641907545,Delta
9,Chelan County,Pierce County,47,1.1007672067580667,Delta
9,Clallam County,Pierce County,80,1.3163101641440464,Delta
9,Clark County,Pierce County,18,0.8004327248140636,Delta
9,Cowlitz County,Pierce County,10,0.71242703255702,Delta
9,Douglas County,Pierce County,18,0.7140886699507389,Delta
9,Ferry County,Pierce County,3,0.658420467185762,Delta
9,Franklin County,Pierce County,17,0.7095860658627741,Delta
9,Garfield County,Pierce County,0,0,Delta
9,Grant County,Pierce County,30,1.0054696789536268,Delta
9,Grays Harbor County,Pierce County,11,0.9016922863869271,Delta
9,Island County,Pierce County,13,0.926155142324126,Delta
9,Jefferson County,Pierce County,9,1.5308275862068965,Delta
9,King County,Pierce County,742,1.0381100545758377,Delta
9,Kitsap County,Pierce County,16,1.319501219087426,Delta
9,Kittitas County,Pierce County,43,1.8342204446366157,Delta
9,Klickitat County,Pierce County,1,1.5119284802043422,Delta
9,Lewis County,Pierce County,103,1.2881964164976334,Delta
9,Lincoln County,Pierce County,0,0,Delta
9,Mason County,Pierce County,4,0.766611623765582,Delta
9,Okanogan County,Pierce County,4,0.6889800669285611,Delta
9,Pacific County,Pierce County,5,0.6479693486590038,Delta
9,Pend Oreille County,Pierce County,4,1.1339463601532567,Delta
9,Pierce County,Pierce County,138,0.8633632976615142,Delta
9,Skagit County,Pierce County,93,1.105226321337148,Delta
9,Snohomish County,Pierce County,149,0.8306006112060725,Delta
9,Spokane County,Pierce County,127,0.917755843267957,Delta
9,Stevens County,Pierce County,11,1.5273563218390804,Delta
9,Thurston County,Pierce County,45,0.9627846454131425,Delta
9,Wahkiakum County,Pierce County,2,0.6803678160919541,Delta
9,Walla Walla County,Pierce County,36,1.044487905301081,Delta
9,Whatcom County,Pierce County,228,1.0453090435914119,Delta
9,Whitman County,Pierce County,16,0.9549021980237951,Delta
9,Yakima County,Pierce County,94,0.9136367816091954,Delta
