"","label","time","subgroup"
"347","leaf_346","98.0454464876079","4"
"348","leaf_347","98.0093346643648","3"
"349","leaf_348","98.008078248458","2"
"350","leaf_349","98.0055800404799","4"
"351","leaf_350","97.996874337492","2"
"352","leaf_351","97.975160998695","1"
"353","leaf_352","97.9658992422162","2"
"354","leaf_353","97.95670667808","2"
"355","leaf_354","97.9492457059773","4"
"356","leaf_355","97.9052585937305","1"
"357","leaf_356","97.9001490934704","3"
"358","leaf_357","97.8894093567727","1"
"359","leaf_358","97.8556870562031","3"
"360","leaf_359","97.7985244631476","4"
"361","leaf_360","97.7945832172018","4"
"362","leaf_361","97.7152766552435","4"
"363","leaf_362","97.6614329739442","2"
"364","leaf_363","97.5487187629436","2"
"365","leaf_364","97.5456510072443","2"
"366","leaf_365","97.5228188066893","3"
"367","leaf_366","97.5138148872925","4"
"368","leaf_367","97.4750829763735","2"
"369","leaf_368","97.4013032809991","1"
"370","leaf_369","97.3795603806142","3"
"371","leaf_370","97.3786589152845","2"
"372","leaf_371","97.3684790420363","2"
"373","leaf_372","97.3528859750309","4"
"374","leaf_373","97.3185290489445","2"
"375","leaf_374","97.2301520504894","1"
"376","leaf_375","97.227843559817","2"
"377","leaf_376","97.2207988287015","1"
"378","leaf_377","97.2098197276393","3"
"379","leaf_378","97.1973898858057","2"
"380","leaf_379","97.1890580521357","0"
"381","leaf_380","97.1653867569478","2"
"382","leaf_381","97.1628460177597","4"
"383","leaf_382","97.1581683337953","2"
"384","leaf_383","97.1370079401391","3"
"385","leaf_384","97.1278236700062","2"
"386","leaf_385","97.1107721419114","2"
"387","leaf_386","97.0662319182367","2"
"388","leaf_387","97.0585135544281","3"
"389","leaf_388","97.050361419028","2"
"390","leaf_389","97.0296688342688","0"
"391","leaf_390","96.9767025842143","4"
"392","leaf_391","96.9672924584547","0"
"393","leaf_392","96.8895239326829","2"
"394","leaf_393","96.868397518337","2"
"395","leaf_394","96.8022834744526","4"
"396","leaf_395","96.7931746470118","2"
"397","leaf_396","96.778826233957","3"
"398","leaf_397","96.7722003652959","3"
"399","leaf_398","96.7500561438964","4"
"400","leaf_399","96.7487204522693","4"
"401","leaf_400","96.7378469690109","2"
"402","leaf_401","96.7353894886554","2"
"403","leaf_402","96.7334846289584","2"
"404","leaf_403","96.6545552095307","3"
"405","leaf_404","96.6449129351095","1"
"406","leaf_405","96.6397908107519","3"
"407","leaf_406","96.5842323270087","1"
"408","leaf_407","96.583110069101","0"
"409","leaf_408","96.5588101168767","2"
"410","leaf_409","96.5116980898275","1"
"411","leaf_410","96.4987078589416","4"
"412","leaf_411","96.4742901220854","2"
"413","leaf_412","96.4707793746387","3"
"414","leaf_413","96.4563756410536","2"
"415","leaf_414","96.4561619728939","2"
"416","leaf_415","96.4479759976714","2"
"417","leaf_416","96.3392240653115","4"
"418","leaf_417","96.2957278048624","2"
"419","leaf_418","96.2726187246133","2"
"420","leaf_419","96.2424313850486","0"
"421","leaf_420","96.2254382934563","2"
"422","leaf_421","96.2037047259315","4"
"423","leaf_422","96.156777998686","3"
"424","leaf_423","96.1311049749196","2"
