period,i_imput,n_pairs,n_west_before_east,prop_west_before_east,lower_prop,upper_prop
Wave 4,59,10473,7302,0.6972214265253509,0.6883027624767061,0.7059946788976134
Wave 5,59,12576,6847,0.5444497455470738,0.535693582467154,0.553178637742577
Wave 6,59,485242,311352,0.6416427267219244,0.640291387355024,0.6429918217408733
Wave 7,59,31555,16759,0.5311044208524798,0.5255790404387262,0.5366222071859391
Wave 4,60,10477,7319,0.698577837167128,0.6896715856891673,0.7073377319081755
Wave 5,60,12600,6912,0.5485714285714286,0.5398291156389158,0.5572839986456523
Wave 6,60,485272,309632,0.63805865576419,0.6367044488851349,0.6394106752242918
Wave 7,60,31697,16868,0.5321639271855381,0.5266515903009956,0.5376684465362327
Wave 4,61,10487,7322,0.6981977686659674,0.6892928186330058,0.7069567819814119
Wave 5,61,12581,6841,0.5437564581511803,0.5350011856275853,0.5524848958423255
Wave 6,61,485175,313961,0.6471087751842118,0.6457619378317571,0.6484532812502953
Wave 7,61,31544,16673,0.5285632766928734,0.523035564043629,0.5340840132479835
Wave 4,62,10482,7335,0.6997710360618202,0.6908764118043038,0.7085184936642173
Wave 5,62,12569,6895,0.54857188320471,0.5398187324841598,0.5572952172859533
Wave 6,62,485344,315020,0.6490654051559306,0.6477204941038058,0.65040795473483215
Wave 7,62,31561,16962,0.5374354424764741,0.5319146141782429,0.5429471327054786
Wave 4,63,10486,7301,0.6962616822429907,0.6873411174873616,0.7050377234531645
Wave 5,63,12570,6878,0.547175815433572,0.538421096975529,0.5559015765951284
Wave 6,63,485360,308145,0.6348792648755562,0.6335226684923168,0.6362337246051745
Wave 7,63,31562,16397,0.5195171408655979,0.5139873107830507,0.5250422069526745
Wave 4,64,10492,7260,0.6919557758292032,0.6830046933097322,0.7007655896050444
Wave 5,64,12577,6856,0.5451220481831915,0.5363670852019375,0.5538493299979222
Wave 6,64,485336,311486,0.6417945505793924,0.640443467329672,0.643143387510646
Wave 7,64,31591,16859,0.5336646513247444,0.5281439507953064,0.5391771420695974
Wave 4,65,10499,7306,0.6958757976950186,0.6869578275935422,0.7046497077008054
Wave 5,65,12564,6860,0.5460044571792423,0.5372460799098634,0.5547345826676278
Wave 6,65,485365,310853,0.6404520309457831,0.6390998875764088,0.6418019493993651
Wave 7,65,31715,17047,0.5375059120290083,0.5319986015278396,0.5430041117727888
Wave 4,66,10490,7303,0.696186844613918,0.6872674200826394,0.7049618559789597
Wave 5,66,12552,6796,0.541427660930529,0.532659456072871,0.5501704003851341
Wave 6,66,485293,309983,0.6387543195554026,0.6374007003279105,0.6401057404362256
Wave 7,66,31592,16666,0.5275386173714864,0.5220146099857278,0.5330559091533775
Wave 4,67,10478,7302,0.6968887192212254,0.6879696040948436,0.7056627376530058
Wave 5,67,12587,6897,0.5479462937951856,0.5391985736945993,0.5566646234737872
Wave 6,67,485307,310216,0.6392160014176593,0.6378627739580668,0.6405670232791354
Wave 7,67,31677,16643,0.5253969757237112,0.5198794199849074,0.5309083547668074
Wave 4,68,10483,7277,0.6941715157874654,0.685233469588442,0.7029665380694278
Wave 5,68,12565,6862,0.5461201750895345,0.5373622999698748,0.5548497296204888
Wave 6,68,485453,311451,0.6415677727812991,0.6402166659198384,0.6429166374578865
Wave 7,68,31594,16690,0.5282648604165348,0.5227413874107092,0.5337814411511937
Wave 4,69,10479,7302,0.696822215860292,0.6879030114263094,0.7055963865315896
Wave 5,69,12549,6897,0.549605546258666,0.540846847189181,0.5583337455022189
Wave 6,69,485417,310823,0.6403216203800032,0.6389694432623145,0.6416715748860924
Wave 7,69,31700,16612,0.5240378548895899,0.5185217325171306,0.5295481353621089
Wave 4,70,10476,7321,0.6988354333715159,0.6899307911738267,0.7075935147637323
Wave 5,70,12589,6836,0.5430137421558503,0.5342603661147098,0.5517407556671529
Wave 6,70,485416,311561,0.6418432849349835,0.6404923533652418,0.643191969784629
Wave 7,70,31502,16457,0.522411275474573,0.5168771520510685,0.5279399180281922
Wave 4,71,10490,7338,0.6995233555767397,0.6906301972014574,0.7082696423003251
Wave 5,71,12567,6824,0.5430094692448476,0.5342483854869198,0.551744146854914
Wave 6,71,485176,312387,0.6438632578693093,0.6425136702093226,0.6452105656841203
Wave 7,71,31613,16828,0.5323126561857464,0.5267930631443534,0.5378243746481608
Wave 4,72,10485,7329,0.6989985693848355,0.6900990937798557,0.7077514900155412
Wave 5,72,12577,6902,0.5487795181680846,0.5400294594076661,0.5574996519079335
Wave 6,72,485359,310862,0.6404784911786945,0.6391263610188942,0.6418283959759961
Wave 7,72,31504,16540,0.5250126968004063,0.5194797951244944,0.5305394817910126
Wave 4,73,10481,7297,0.6962121934929874,0.687289087342899,0.7049907434874925
Wave 5,73,12585,6894,0.5477949940405245,0.5390463670091814,0.5565143187333262
Wave 6,73,485103,308717,0.636394745033529,0.6350389787228432,0.6377483495369525
Wave 7,73,31560,16402,0.5197084917617237,0.5141785454121421,0.5252336271029725
Wave 4,74,10467,7301,0.6975255565109392,0.6886066922134887,0.7062987009954068
Wave 5,74,12568,6837,0.5440006365372374,0.5352411118850326,0.5527331486356319
Wave 6,74,485187,312630,0.6443494982347012,0.6430003338423999,0.645696375127574
Wave 7,74,31565,16791,0.5319499445588468,0.5264259284866448,0.5374661625899856
Wave 4,75,10492,7372,0.7026305756767061,0.6937632316265208,0.711348786906386
Wave 5,75,12565,6835,0.5439713489852765,0.5352107364292397,0.5527049605102783
Wave 6,75,485199,313952,0.6470582173499946,0.6457113699784395,0.648402734351764
Wave 7,75,31728,17243,0.5434631870902673,0.5379616098776675,0.548954210734826
Wave 4,76,10473,7303,0.6973169101499093,0.6883989955930103,0.7060893425601843
Wave 5,76,12565,6862,0.5461201750895345,0.5373622999698748,0.5548497296204888
Wave 6,76,485544,310880,0.6402715304895128,0.6389194897108891,0.6416213500313439
Wave 7,76,31641,17164,0.542460731329604,0.5369507373198606,0.547960386802957
Wave 4,77,10468,7282,0.6956438670233092,0.6867107243038542,0.7044326932834115
Wave 5,77,12559,6826,0.5435146110359105,0.5347513330548402,0.5522511556693349
Wave 6,77,485181,310965,0.6409257576038633,0.6395737445655592,0.6422755373745879
Wave 7,77,31635,16353,0.5169274537695591,0.5114033026526815,0.5224474825644873
Wave 4,78,10489,7360,0.70168748212413,0.6928112266372504,0.7104152570699241
Wave 5,78,12547,6827,0.5441141308679366,0.5353473771146181,0.5528537569723369
Wave 6,78,485270,309958,0.6387330764316772,0.6373794079815285,0.640084546767526
Wave 7,78,31611,16507,0.5221916421498846,0.5166670178492355,0.5277108580324086
Wave 4,79,10489,7282,0.6942511202211841,0.6853162766512996,0.7030429632196855
Wave 5,79,12578,6843,0.5440451582127525,0.5352891915565893,0.5527741065217434
Wave 6,79,485334,309152,0.6369881360053077,0.6356331626417465,0.6383409391897926
Wave 7,79,31641,16871,0.5332005941657976,0.5276839864598153,0.5387091180693404
Wave 4,80,10494,7238,0.689727463312369,0.6807604700994558,0.6985548558569642
Wave 5,80,12562,6867,0.5466486228307594,0.5378903941875812,0.5553781995189739
Wave 6,80,485327,312640,0.6441842304260839,0.6428351221476493,0.6455310544836179
Wave 7,80,31621,16859,0.533158344138389,0.5276399602199288,0.5386686494286052
Wave 4,81,10489,7223,0.6886261798074172,0.6796488184737078,0.6974646852022287
Wave 5,81,12585,6843,0.5437425506555423,0.5349886605867644,0.5524696229645177
Wave 6,81,485374,310614,0.6399477516307013,0.638595210396974,0.6412980759786208
Wave 7,81,31613,16870,0.5336412235472748,0.5281224364656483,0.53915181227455
Wave 4,82,10473,7277,0.6948343359113912,0.6858970804116493,0.7036279414519788
Wave 5,82,12567,6742,0.5364844433834647,0.5277162691570381,0.545230217681364
Wave 6,82,485169,311739,0.6425369304304274,0.6411862279373035,0.6438853740659188
Wave 7,82,31578,16583,0.525144087655963,0.5196177508142994,0.5306642901093879
Wave 4,83,10483,7309,0.6972240770771726,0.6883097450203566,0.7059931345381081
Wave 5,83,12580,6925,0.550476947535771,0.5417303752102144,0.5591925608613555
Wave 6,83,485331,311740,0.6423245166700664,0.6409738640754707,0.6436729145266371
Wave 7,83,31614,16945,0.5359967103182135,0.5304795360414221,0.5415051124789108
Wave 4,84,10486,7328,0.6988365439633798,0.6899362141216695,0.7075904522749589
Wave 5,84,12583,6831,0.5428753079551776,0.5341196672419212,0.5516046584311435
Wave 6,84,485406,312939,0.6446953684132458,0.6433467999287426,0.6460416449518587
Wave 7,84,31706,16974,0.5353560840219517,0.5298465218664568,0.5408570552126615
Wave 4,85,10482,7277,0.6942377408891433,0.6852997724268052,0.7030326229263179
Wave 5,85,12568,6830,0.5434436664544876,0.534683458404398,0.5521772038937284
Wave 6,85,485229,310240,0.6393682158321122,0.6380150024646035,0.6407192208347504
Wave 7,85,31675,16901,0.5335753749013418,0.5280619696455152,0.5390806138871835
Wave 4,86,10479,7298,0.6964405000477145,0.6875183121755856,0.7052179357117654
Wave 5,86,12586,6881,0.5467185761957731,0.537968844186787,0.5554396681075457
Wave 6,86,485271,308318,0.6353522052626265,0.6339958540177183,0.6367064119681175
Wave 7,86,31550,16247,0.5149603803486529,0.5094283174460261,0.5204887901412322
Wave 4,87,10455,7252,0.6936394069823051,0.6846851513405702,0.7024506481470295
Wave 5,87,12579,6851,0.5446378885443994,0.5358830119602684,0.553365385354376
Wave 6,87,485603,310984,0.6404079052229908,0.6390560577990662,0.641757529520692
Wave 7,87,31658,16601,0.5243856213279424,0.5188659725136843,0.5298993358515436
Wave 4,88,10482,7214,0.6882274375119252,0.679244083941538,0.6970721361875247
Wave 5,88,12558,6861,0.5463449593884376,0.5375849252823478,0.5550765189747173
Wave 6,88,485496,312350,0.6433626641620116,0.6420131037852936,0.6447099541251816
Wave 7,88,31497,16737,0.5313839413277455,0.5258536174832481,0.5369065887185283
Wave 4,89,10477,7344,0.7009640164169132,0.6920767872331501,0.709703128374791
Wave 5,89,12591,6893,0.5474545310142165,0.5387075366198606,0.556172445702336
Wave 6,89,485414,311829,0.6423980354913538,0.6410475594036509,0.6437462560621275
Wave 7,89,31603,16271,0.5148561845394425,0.5093287550631478,0.5203799924406397
Wave 4,90,10493,7234,0.689411988945011,0.6804422073821411,0.6982423888598942
Wave 5,90,12591,6847,0.543801127789691,0.5350494076820775,0.5525260070454256
Wave 6,90,485279,311685,0.6422800079954006,0.6409292460986348,0.6436285156176849
Wave 7,90,31541,16919,0.5364129228623062,0.5308896276228073,0.5419273239920719
Wave 4,91,10497,7278,0.6933409545584452,0.68440257936683635,0.7021371085683434
Wave 5,91,12587,6886,0.5470723762612218,0.5383234674338391,0.5557924303880903
Wave 6,91,485305,308199,0.6350624864775759,0.6337059561690919,0.6364168769872416
Wave 7,91,31553,16722,0.5299654549488163,0.5244392690980656,0.5354843243340469
Wave 4,92,10467,7268,0.6943727906754562,0.6854293770276553,0.7031728126444193
Wave 5,92,12589,6892,0.5474620700611645,0.5387143870199917,0.5561806641463656
Wave 6,92,485198,311415,0.6418307577525052,0.6404795119194283,0.6431797560541809
Wave 7,92,31688,16937,0.5344925523857612,0.5289808594808876,0.539995859386131
Wave 4,93,10489,7238,0.6900562494041377,0.6810895523399876,0.6988830368464344
Wave 5,93,12561,6888,0.5483639837592549,0.5396077394092252,0.5570905201519797
Wave 6,93,485411,311110,0.6409207867147634,0.6395690904614789,0.6422702508377842
Wave 7,93,31568,16911,0.5357007095793208,0.5301793042345208,0.5412134022481248
Wave 4,94,10492,7285,0.6943385436523065,0.6854056671189829,0.7031283961965918
Wave 5,94,12568,6844,0.5445576066199873,0.5357987763345806,0.5532890824081581
Wave 6,94,485407,311563,0.6418593056960448,0.6405083747895864,0.6432079895869527
Wave 7,94,31631,16912,0.5346653599317126,0.5291487966851011,0.5401734800525985
Wave 4,95,10492,7268,0.6927182615325963,0.6837729748392766,0.7015217178115584
Wave 5,95,12560,6847,0.5451433121019108,0.5363824188361207,0.553876473597829
Wave 6,95,485466,313302,0.6453634240090964,0.6440155032757583,0.6467090424986133
Wave 7,95,31587,16485,0.5218919175610219,0.5163650787776011,0.5274134169146955
Wave 4,96,10480,7303,0.6968511450381679,0.6879325981616169,0.7056246506870751
Wave 5,96,12569,6857,0.5455485718832047,0.536791354571138,0.5542778285377419
Wave 6,96,485257,311440,0.6418042398151907,0.6404530544024964,0.6431531783900476
Wave 7,96,31553,16699,0.5292365226761322,0.5237099489078922,0.5347559579591628
Wave 4,97,10479,7324,0.6989216528294685,0.6900189857992445,0.7076777375122701
Wave 5,97,12576,6885,0.5474713740458015,0.5387191568079456,0.5561944664903425
Wave 6,97,485406,311114,0.6409356291434387,0.6395839380657817,0.6422850878327148
Wave 7,97,31583,17024,0.5390241585663174,0.5335064099156386,0.5445323879764202
Wave 4,98,10493,7362,0.7016105975412179,0.6927354372049374,0.7103373907101209
Wave 5,98,12556,6875,0.5475469894870978,0.5387878662301127,0.5562768949997121
Wave 6,98,485360,310284,0.6392863029503874,0.6379332062866636,0.6406371931431933
Wave 7,98,31563,16665,0.5279916357760669,0.5224653053577019,0.5335111338358922
Wave 4,99,10468,7296,0.6969812762705387,0.6880585708024697,0.7057586777686524
Wave 5,99,12576,6886,0.5475508905852418,0.538798781549528,0.5562738260403692
Wave 6,99,485070,311321,0.6418063372296782,0.640454892708957,0.6431555340128089
Wave 7,99,31604,16688,0.5280344260220226,0.5225117147411817,0.533550303388575
Wave 4,100,10498,7259,0.6914650409601829,0.6825128356203168,0.700276419763207
Wave 5,100,12555,6829,0.5439267224213461,0.5351625463472167,0.5526639033421155
Wave 6,100,485145,311435,0.6419420997846005,0.6405908718638497,0.6432910781636249
Wave 7,100,31649,16845,0.5322443047173686,0.5267278222419179,0.5377529382211796
Wave 4,101,10485,7319,0.6980448259418216,0.6891378090685156,0.7068059909447124
Wave 5,101,12573,6832,0.5433866221267796,0.5346280967947652,0.5521185224825882
Wave 6,101,485329,311931,0.6427207111052502,0.6413703840578907,0.6440687771282352
Wave 7,101,31592,16754,0.5303241326918207,0.5248015656415879,0.5358393048518579
Wave 4,102,10484,7251,0.691625333842045,0.6826682887125031,0.7004412457785344
Wave 5,102,12598,6850,0.543737101127163,0.5349877482126739,0.5524596673474004
Wave 6,102,485152,309280,0.6374909306773959,0.6361361026486486,0.6388435797438369
Wave 7,102,31619,16640,0.5262658528100193,0.5207436116405517,0.5317816942328963
Wave 4,103,10475,7271,0.694128878281623,0.6851870468979372,0.7029276077240959
Wave 5,103,12552,6894,0.5492351816443595,0.5404770061713439,0.5579630922687049
Wave 6,103,485465,313892,0.6465800830131936,0.6452331959169135,0.6479246485902289
Wave 7,103,31598,16726,0.5293372998291032,0.5238147290198472,0.5348527177614525
Wave 4,104,10491,7321,0.69783624058717,0.6889301620947901,0.7065967044991271
Wave 5,104,12560,6876,0.5474522292993631,0.5386943801985377,0.5561809281933575
Wave 6,104,485559,311180,0.6408695956619072,0.6395180638689919,0.6422188968158258
Wave 7,104,31588,16806,0.5320374825883247,0.5265155361228436,0.5375516153480064
Wave 4,105,10476,7295,0.6963535700649103,0.6874294093839056,0.7051330011267626
Wave 5,105,12571,6854,0.5452231326067934,0.5364661975874436,0.5539523111771402
Wave 6,105,485253,311891,0.6427389423661471,0.6413885245446943,0.6440870985200831
Wave 7,105,31651,17087,0.5398565606141986,0.534345387991169,0.5453580318585621
Wave 4,106,10485,7240,0.6905102527420124,0.6815452303278924,0.6993349773904514
Wave 5,106,12560,6836,0.5442675159235669,0.5355055173445576,0.5530023207583471
Wave 6,106,485414,311778,0.6422929705364905,0.6409424075056822,0.6436412797146605
Wave 7,106,31509,16575,0.5260401789964771,0.5205081720137681,0.5315658190399821
Wave 4,107,10499,7320,0.6972092580245738,0.6883016948039028,0.7059717794660799
Wave 5,107,12559,6826,0.5435146110359105,0.5347513330548402,0.5522511556693349
Wave 6,107,485183,309879,0.6386847849162068,0.6373309560622993,0.6400364160268416
Wave 7,107,31648,16700,0.5276794742163802,0.5221604413010903,0.5331917691374081
Wave 4,108,10484,7274,0.69381915299504,0.6848788308034575,0.7026167247107655
Wave 5,108,12575,6914,0.5498210735586481,0.5410717982291933,0.5585397799997317
Wave 6,108,485017,309991,0.6391342983854175,0.6377805998042806,0.6404857913444584
Wave 7,108,31600,16480,0.5215189873417722,0.5159931560200068,0.5270395723538166
Wave 4,109,10469,7358,0.7028369471773809,0.6939614123001072,0.7115628684434812
Wave 5,109,12584,6806,0.5408455181182454,0.5320878713894414,0.5495781212673212
Wave 6,109,485219,310529,0.6399770000762542,0.6386242662535699,0.6413275158411997
Wave 7,109,31594,16706,0.5287712856871558,0.5232480698983952,0.5342874857138433
Wave 4,110,10486,7268,0.6931146290291818,0.6841697751258441,0.7019172790288339
Wave 5,110,12579,6875,0.5465458303521743,0.5377934201624522,0.5552696904380082
Wave 6,110,485429,310511,0.6396630609213706,0.6383103654577813,0.6410135442599346
Wave 7,110,31574,16678,0.52821942104263,0.5226941702388408,0.5337377862910707
Wave 4,111,10479,7261,0.6929096287813723,0.6839601829907686,0.7017169266545454
Wave 5,111,12585,6818,0.5417560588001589,0.5329998008071516,0.5504867169550673
Wave 6,111,485415,308971,0.6365089665543916,0.635153726941955,0.6378620439402661
Wave 7,111,31609,16209,0.5127969881995634,0.5072697080330563,0.5183211493667206
Wave 4,112,10491,7290,0.6948813268515871,0.6859522051995061,0.7036670109650787
Wave 5,112,12543,6826,0.5442079247388982,0.5354398817536897,0.5529487737087408
Wave 6,112,485287,312871,0.6447133345834527,0.6433646156388079,0.6460597607353054
Wave 7,112,31543,16806,0.5327965000158513,0.5272710538902161,0.5383139358883549
Wave 4,113,10480,7276,0.6942748091603054,0.6853362621147019,0.7030702150728765
Wave 5,113,12564,6869,0.5467207895574657,0.5379633582552817,0.5554495291545439
Wave 6,113,485463,309057,0.6366231824052503,0.6352681002152817,0.6379761007734779
Wave 7,113,31563,16930,0.5363875423755663,0.5308661618975701,0.5419000411464604
Wave 4,114,10498,7300,0.6953705467708134,0.6864482257950058,0.7041491658878367
Wave 5,114,12587,6890,0.5473901644553905,0.5386416847641408,0.5561095946384613
Wave 6,114,485560,311077,0.6406561496004614,0.6393044447513735,0.6420056271952342
Wave 7,114,31539,16713,0.5299153429087796,0.5243878994391832,0.5354354789019375
Wave 4,115,10493,7257,0.6916039264271419,0.6826506111256838,0.7004162456352871
Wave 5,115,12554,6889,0.5487494025808507,0.5399912419587815,0.5574776017589609
Wave 6,115,485587,309300,0.636961038907549,0.6356063976273698,0.6383135115688549
Wave 7,115,31588,16743,0.530043054324427,0.5245199832798874,0.5355587980947397
Wave 4,116,10477,7262,0.6931373484776177,0.6841887771566312,0.7019435766947921
Wave 5,116,12562,6871,0.5469670434644165,0.538209240364475,0.5556959990250163
Wave 6,116,485237,310494,0.6398811302518151,0.6385283436871341,0.6412317003602505
Wave 7,116,31662,16746,0.5288989956414629,0.5233817998509103,0.5344091596824362
Wave 4,117,10478,7255,0.692403130368391,0.6834493916504455,0.7012150811755788
Wave 5,117,12572,6879,0.5471683105313395,0.5384142824515306,0.5558933905364498
Wave 6,117,485174,312918,0.644960364735126,0.6436116968973591,0.6463067353308405
Wave 7,117,31642,17078,0.5397256810568232,0.534213622694467,0.5452280671442039
Wave 4,118,10498,7317,0.6969899028386359,0.6880801917384638,0.7057547198160171
Wave 5,118,12549,6821,0.5435492867957606,0.5347825400780662,0.5522892574997749
Wave 6,118,485300,313218,0.6454110859262312,0.6440629746828983,0.6467568933827768
Wave 7,118,31654,16762,0.5295381310418904,0.5240205700508231,0.5350485029475556
Wave 4,119,10477,7315,0.6981960484871623,0.68928677964935825,0.706959242259181
Wave 5,119,12574,6910,0.5495466836328933,0.5407966637849265,0.5582663005359914
Wave 6,119,485337,307457,0.6334917799384757,0.6321340748835447,0.63484737022029325
Wave 7,119,31619,16821,0.5319902590214745,0.5264710018532651,0.5375017216609775
Wave 4,120,10510,7305,0.6950523311132255,0.6861327105838311,0.7038286482556754
Wave 5,120,12560,6776,0.5394904458598726,0.5307228956164041,0.5482337370247006
Wave 6,120,485369,310788,0.6403128341529847,0.638960582913036,0.6416628627006409
Wave 7,120,31636,17255,0.5454229358958149,0.5399150234846548,0.5509197867523022
Wave 4,121,10482,7238,0.6905170768937225,0.6815508064284939,0.6993430043149584
Wave 5,121,12577,6892,0.5479844159974556,0.539233250806814,0.5567061439637199
Wave 6,121,485174,310293,0.6395499346626159,0.6381967915462228,0.6409008662837565
Wave 7,121,31527,17150,0.5439781774352143,0.5384594613555833,0.5494861467248415
Wave 4,122,10500,7303,0.6955238095238095,0.6866035373162221,0.7043002944900361
Wave 5,122,12563,6916,0.5505054525193027,0.5417529705513612,0.5592269160041162
Wave 6,122,485099,311410,0.6419514367170412,0.6406001523354482,0.6433004711955145
Wave 7,122,31641,16656,0.5264056129705129,0.5208853625156917,0.531919434104812
Wave 4,123,10479,7292,0.6958679263288482,0.6869412767395594,0.7046502460383969
Wave 5,123,12561,6870,0.5469309768330547,0.5381727746927953,0.55566035128793545
Wave 6,123,485155,310968,0.6409662891240944,0.6396142729885463,0.6423160712299502
Wave 7,123,31589,16782,0.5312608819525785,0.5257385748153853,0.5367755650349759
Wave 4,124,10501,7365,0.7013617750690411,0.6924880389590015,0.7100874404695253
Wave 5,124,12566,6806,0.5416202451058412,0.5328571751763569,0.5503577598072521
Wave 6,124,485599,311383,0.641234846035515,0.6398836691776566,0.6425837866546242
Wave 7,124,31688,16645,0.5252777076495835,0.5197610607013051,0.5307882090459424
Wave 4,125,10468,7247,0.692300343905235,0.6833414917405043,0.7011173482860115
Wave 5,125,12584,6872,0.5460902733630006,0.5373390118456852,0.554813275470054
Wave 6,125,485297,308733,0.6361733124251747,0.6348176428138304,0.6375268246022091
Wave 7,125,31578,16507,0.5227373487871303,0.5172100332831185,0.528259117077238
Wave 4,126,10501,7332,0.6982192172174079,0.6893204532157916,0.706972223730618
Wave 5,126,12564,6923,0.5510187838268068,0.5422674102412299,0.5597388261449701
Wave 6,126,485334,311525,0.6418775523659995,0.6405265347491331,0.643226322340126
Wave 7,126,31612,16393,0.5185688978868784,0.5130431738335499,0.5240900965834496
Wave 4,127,10483,7288,0.6952208337308022,0.686290887693144,0.7040069821941801
Wave 5,127,12568,6828,0.5432845321451305,0.5345241308527482,0.5520183605245685
Wave 6,127,485096,311320,0.6417698764780579,0.6404184381805056,0.6431190677364762
Wave 7,127,31557,16665,0.5280920239566499,0.5225652163798197,0.5336119733659763
Wave 4,128,10503,7263,0.6915167095115681,0.6825670532423994,0.700325568419883
Wave 5,128,12572,6866,0.5461342666242444,0.5373788627818263,0.5548613570291191
Wave 6,128,485179,308611,0.6360765820449772,0.6347206710894742,0.6374303365742614
Wave 7,128,31573,16860,0.5340005701073702,0.5284785008784827,0.5395143428968417
Wave 4,129,10489,7207,0.6871007722375823,0.6781121442103211,0.6959516682271389
Wave 5,129,12568,6807,0.541613621896881,0.5328512455869888,0.5503504511196041
Wave 6,129,485455,311570,0.6418102604772842,0.6404593560418416,0.643158918896275
Wave 7,129,31645,16626,0.5253910570390267,0.5198707004741979,0.5309052320949025
Wave 4,130,10479,7256,0.6924324840156504,0.6834794014462352,0.7012437705865934
Wave 5,130,12551,6810,0.5425862481077205,0.5338190439910698,0.5513272725296761
Wave 6,130,485189,310586,0.6401340508544093,0.6387814028451938,0.6414844781797665
Wave 7,130,31597,16662,0.5273285438490996,0.5218048733661007,0.5328455510134539
Wave 4,131,10475,7293,0.6962291169451074,0.6873035538775436,0.7050100283762449
Wave 5,131,12574,6869,0.5462859869572133,0.5375314830106244,0.5550120888762726
Wave 6,131,485305,310536,0.6398780148566365,0.6385253206900221,0.6412284929270473
Wave 7,131,31494,16331,0.5185432145805551,0.5130071084266911,0.5240747846827212
Wave 4,132,10494,7331,0.6985896702877835,0.689690825246079,0.7073423875230873
Wave 5,132,12562,6873,0.547126253781245,0.5383686647998119,0.5558548974310868
Wave 6,132,485557,309347,0.6370971894133953,0.635742614271519,0.6384495936463094
Wave 7,132,31597,16915,0.5353356331297275,0.5298165290122425,0.5408461215937569
Wave 4,133,10481,7352,0.7014597843717203,0.6925782610334528,0.710192881503941
Wave 5,133,12580,6870,0.5461049284578696,0.5373522868112881,0.5548292927022873
Wave 6,133,485332,311266,0.6413465421608301,0.6399950847846585,0.6426957602979225
Wave 7,133,31574,16929,0.5361689998099702,0.5306484359547792,0.5416807383818868
Wave 4,134,10478,7310,0.6976522237068142,0.6887391003440437,0.7064196871517091
Wave 5,134,12585,6856,0.5447755264203417,0.5360229227613057,0.5535006789979914
Wave 6,134,485446,312281,0.6432867919397832,0.6419370986942761,0.64463421573959
Wave 7,134,31548,16690,0.5290351210853302,0.5235080027899658,0.5345551489457868
Wave 4,135,10496,7302,0.6956935975609756,0.6867729209302297,0.7044703069956266
Wave 5,135,12569,6955,0.5533455326597183,0.5445994628006203,0.5620588553507005
Wave 6,135,485358,311473,0.641738675369521,0.6403875767553895,0.6430875286522412
Wave 7,135,31552,16456,0.521551724137931,0.5160216892394457,0.5270764967416216
Wave 4,136,10476,7322,0.6989308896525391,0.6900270042463822,0.7076881438213446
Wave 5,136,12572,6928,0.551065860642698,0.5423173586786878,0.5597830224223324
Wave 6,136,485260,312075,0.6431088488645262,0.6417587483183743,0.6444566819143963
Wave 7,136,31652,16849,0.5323202325287502,0.5268040572596469,0.5378285410901565
Wave 4,137,10488,7352,0.7009916094584286,0.6921093261934671,0.7097259108717414
Wave 5,137,12578,6839,0.5437271426299889,0.5349707840440917,0.55245667795389
Wave 6,137,485170,312752,0.6446235340190036,0.6432745765336607,0.6459701995816491
Wave 7,137,31661,17133,0.5411389406525379,0.5356296332337561,0.5466382377128407
Wave 4,138,10498,7333,0.6985140026671747,0.689616277615206,0.7072657114341048
Wave 5,138,12591,6856,0.5445159240727504,0.5357650914339553,0.5532394778245586
Wave 6,138,485253,311484,0.64190020463552,0.6405490927683899,0.6432490681256421
Wave 7,138,31596,16874,0.5340549436637549,0.5285349259613202,0.5395666577158768
Wave 4,139,10482,7252,0.6918526998664377,0.682896511642015,0.7006675602633623
Wave 5,139,12597,6885,0.5465587044534413,0.5378126034985237,0.5552762882945664
Wave 6,139,485392,309089,0.6367822296205953,0.6354271740889416,0.6381351184943859
Wave 7,139,31575,16511,0.5229136975455265,0.5173861859748438,0.5284356183465375
Wave 4,140,10486,7273,0.6935914552736983,0.684650250413517,0.7023901047774721
Wave 5,140,12577,6900,0.5486204977339588,0.539870215895392,0.5573409521112782
Wave 6,140,485133,308603,0.6361204040953717,0.6347644632934937,0.6374741875719211
Wave 7,140,31594,16724,0.5293410141166044,0.5238180944901737,0.5348567790536178
Wave 4,141,10497,7307,0.6961036486615223,0.6871865900657416,0.704876451877381
Wave 5,141,12562,6895,0.5488775672663588,0.5401223928769279,0.557602720606728
Wave 6,141,485181,309831,0.6385884855342645,0.637234576451111,0.6399401983912454
Wave 7,141,31623,17022,0.5382791006545868,0.5327643095897376,0.5437845660519417
Wave 4,142,10481,7220,0.6888655662627612,0.6798865145854569,0.6977054792552039
Wave 5,142,12587,6863,0.5452450941447525,0.5364937871272238,0.5539686666027336
Wave 6,142,485116,312551,0.6442809554828124,0.6429316346042855,0.6456279896134227
Wave 7,142,31620,16782,0.5307400379506642,0.5252201546847318,0.5362524315488079
Wave 4,143,10483,7320,0.6982733950205094,0.6893673206055003,0.7070334211406172
Wave 5,143,12575,6890,0.5479125248508946,0.5391605607030588,0.5566350911955581
